Id_KPIKaryawan,Id_karyawan,nama_Karyawan,Department,status_kehadiran_pelatihan,Status_Kerja,EnvironmentSatisfaction,JobSatisfaction,id_cabang,id_tahun
1399,399,Gorden,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1400,400,Sandro,Research & Development,HADIR,AKTIF,1,2,2,2
1401,401,Cary,Research & Development,HADIR,AKTIF,2,1,4,2
1402,402,Lief,Sales,HADIR,AKTIF,4,3,4,2
1403,403,Shelagh,Sales,HADIR,AKTIF,4,3,2,2
1404,404,Gilda,Sales,HADIR,AKTIF,5,5,3,2
1405,405,Fan,Research & Development,HADIR,AKTIF,5,5,5,2
1406,406,Vivyanne,Research & Development,TIDAK HADIR,AKTIF,1,2,4,2
1407,407,Alejandra,Research & Development,TIDAK HADIR,AKTIF,3,3,5,2
1408,408,Jessalyn,Research & Development,HADIR,AKTIF,5,1,3,2
1409,409,Farrah,Research & Development,HADIR,AKTIF,2,2,2,2
1410,410,Nicki,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1411,411,Delainey,Research & Development,TIDAK HADIR,AKTIF,2,1,2,2
1412,412,Jewel,Research & Development,HADIR,AKTIF,4,3,5,2
1413,413,Burgess,Research & Development,HADIR,AKTIF,2,3,3,2
1414,414,Hulda,Research & Development,TIDAK HADIR,AKTIF,3,2,4,2
1415,415,Melosa,Sales,HADIR,AKTIF,5,3,5,2
1416,416,Rudyard,Sales,HADIR,AKTIF,4,2,5,2
1417,417,Temp,Research & Development,TIDAK HADIR,RESIGN,0,0,4,2
1418,418,Arlena,Sales,TIDAK HADIR,AKTIF,5,5,2,2
1419,419,North,Research & Development,TIDAK HADIR,AKTIF,1,1,4,2
1420,420,Corrine,Research & Development,HADIR,AKTIF,5,3,3,2
1421,421,Lou,Research & Development,TIDAK HADIR,AKTIF,3,3,4,2
1422,422,Myranda,Research & Development,TIDAK HADIR,AKTIF,4,3,3,2
1423,423,Bailey,Human Resources,TIDAK HADIR,AKTIF,3,5,4,2
1424,424,Rosabelle,Sales,TIDAK HADIR,AKTIF,3,5,5,2
1425,425,Lavina,Sales,HADIR,AKTIF,2,2,2,2
1426,426,Linc,Research & Development,TIDAK HADIR,AKTIF,2,2,5,2
1427,427,Gabbi,Research & Development,HADIR,AKTIF,3,4,3,2
1428,428,Stepha,Sales,HADIR,AKTIF,3,5,4,2
1429,429,Odetta,Research & Development,HADIR,AKTIF,4,3,2,2
1430,430,Field,Research & Development,TIDAK HADIR,AKTIF,2,3,4,2
1431,431,Emmi,Research & Development,TIDAK HADIR,AKTIF,4,2,5,2
1432,432,Brent,Research & Development,HADIR,AKTIF,1,2,3,2
1433,433,Manfred,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1434,434,Augustine,Sales,HADIR,AKTIF,2,3,2,2
1435,435,Berta,Research & Development,TIDAK HADIR,AKTIF,1,5,2,2
1436,436,Meris,Research & Development,TIDAK HADIR,AKTIF,4,4,4,2
1437,437,Dynah,Research & Development,TIDAK HADIR,RESIGN,0,0,3,2
1438,438,Lotte,Sales,TIDAK HADIR,RESIGN,0,0,3,2
1439,439,Althea,Research & Development,HADIR,AKTIF,1,3,4,2
1440,440,Alicia,Research & Development,HADIR,AKTIF,5,1,5,2
1441,441,Jewel,Human Resources,HADIR,AKTIF,3,5,2,2
1442,442,Malissia,Research & Development,HADIR,AKTIF,1,1,5,2
1443,443,Stanislas,Sales,HADIR,AKTIF,3,4,1,2
1444,444,Berta,Research & Development,TIDAK HADIR,AKTIF,4,1,2,2
1445,445,Cherianne,Sales,HADIR,AKTIF,3,1,2,2
1446,446,Maryrose,Sales,TIDAK HADIR,RESIGN,0,0,4,2
1447,447,Ellerey,Sales,TIDAK HADIR,RESIGN,0,0,4,2
1448,448,Ed,Sales,TIDAK HADIR,AKTIF,1,1,5,2
1449,449,Arty,Research & Development,HADIR,AKTIF,5,3,3,2
1450,450,Mano,Research & Development,HADIR,AKTIF,1,2,3,2
1451,451,Claudine,Sales,HADIR,AKTIF,3,4,5,2
1452,452,Charissa,Research & Development,HADIR,AKTIF,5,4,5,2
1453,453,Helyn,Sales,HADIR,AKTIF,5,1,2,2
1454,454,Marsiella,Human Resources,HADIR,AKTIF,5,5,5,2
1455,455,Cam,Research & Development,HADIR,AKTIF,2,2,2,2
1456,456,Lonni,Research & Development,HADIR,AKTIF,2,4,5,2
1457,457,Ada,Sales,HADIR,AKTIF,4,1,2,2
1458,458,Aube,Sales,HADIR,AKTIF,5,4,4,2
1459,459,Brit,Sales,HADIR,AKTIF,3,4,3,2
1460,460,Deborah,Research & Development,HADIR,AKTIF,2,4,1,2
1461,461,Anthony,Sales,HADIR,AKTIF,2,2,5,2
1462,462,Darrin,Sales,TIDAK HADIR,AKTIF,4,5,2,2
1463,463,Sapphira,Sales,HADIR,AKTIF,1,2,5,2
1464,464,Betsy,Research & Development,HADIR,AKTIF,1,1,4,2
1465,465,Conny,Research & Development,HADIR,AKTIF,3,2,2,2
1466,466,Marty,Research & Development,HADIR,AKTIF,3,5,2,2
1467,467,Bamby,Sales,HADIR,AKTIF,5,1,5,2
1468,468,Cedric,Sales,TIDAK HADIR,AKTIF,5,4,5,2
1469,469,Kain,Research & Development,HADIR,AKTIF,2,4,5,2
1470,470,Annemarie,Sales,TIDAK HADIR,AKTIF,5,5,2,2
1471,471,Wheeler,Sales,TIDAK HADIR,RESIGN,0,0,5,2
1472,472,Dion,Research & Development,TIDAK HADIR,AKTIF,3,4,3,2
1473,473,Lief,Research & Development,HADIR,AKTIF,1,5,4,2
1474,474,Prescott,Research & Development,TIDAK HADIR,RESIGN,0,0,2,2
1475,475,Simonette,Research & Development,TIDAK HADIR,AKTIF,2,2,2,2
1476,476,Tabby,Sales,HADIR,AKTIF,3,3,3,2
1477,477,Myrwyn,Research & Development,HADIR,AKTIF,3,5,5,2
1478,478,Abbott,Human Resources,HADIR,AKTIF,2,2,4,2
1479,479,Cristiano,Sales,HADIR,AKTIF,3,1,5,2
1480,480,Kerrill,Research & Development,HADIR,AKTIF,2,5,2,2
1481,481,Burton,Sales,HADIR,AKTIF,1,5,4,2
1482,482,Win,Research & Development,HADIR,AKTIF,1,1,2,2
1483,483,Oates,Sales,HADIR,AKTIF,1,3,5,2
1484,484,Michelle,Research & Development,HADIR,AKTIF,1,2,2,2
1485,485,Gabie,Sales,TIDAK HADIR,AKTIF,2,2,4,2
1486,486,Chad,Research & Development,HADIR,AKTIF,5,5,2,2
1487,487,Freddie,Sales,TIDAK HADIR,RESIGN,0,0,4,2
1488,488,Aleksandr,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1489,489,Andie,Research & Development,HADIR,AKTIF,3,5,3,2
1490,490,Vonni,Research & Development,TIDAK HADIR,AKTIF,1,4,1,2
1491,491,Gannon,Research & Development,HADIR,AKTIF,1,2,5,2
1492,492,Leisha,Research & Development,HADIR,AKTIF,4,4,2,2
1493,493,Everard,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1494,494,Norine,Human Resources,HADIR,AKTIF,2,3,4,2
1495,495,Vasilis,Sales,HADIR,AKTIF,5,3,2,2
1496,496,Zabrina,Sales,HADIR,AKTIF,1,3,5,2
1497,497,Charlot,Sales,TIDAK HADIR,AKTIF,1,2,5,2
1498,498,Kendal,Research & Development,HADIR,AKTIF,5,2,4,2
1499,499,Sammy,Research & Development,HADIR,AKTIF,1,4,3,2
1500,500,Donetta,Sales,HADIR,AKTIF,1,1,4,2
1501,501,Stephine,Research & Development,HADIR,AKTIF,2,1,2,2
1502,502,Zoe,Research & Development,HADIR,AKTIF,5,1,5,2
1503,503,Lilyan,Sales,HADIR,AKTIF,1,1,5,2
1504,504,Gerti,Research & Development,TIDAK HADIR,RESIGN,0,0,2,2
1505,505,Reynold,Sales,TIDAK HADIR,RESIGN,0,0,5,2
1506,506,Myrle,Research & Development,HADIR,AKTIF,4,4,4,2
1507,507,Lutero,Research & Development,HADIR,AKTIF,1,5,5,2
1508,508,Rodrigo,Sales,HADIR,AKTIF,5,4,2,2
1509,509,Saraann,Research & Development,HADIR,AKTIF,2,2,5,2
1510,510,Leontine,Research & Development,HADIR,AKTIF,4,3,4,2
1511,511,Mair,Human Resources,HADIR,AKTIF,3,5,5,2
1512,512,Sutherland,Research & Development,HADIR,AKTIF,5,4,5,2
1513,513,Ellsworth,Research & Development,HADIR,AKTIF,1,2,2,2
1514,514,Cordell,Research & Development,TIDAK HADIR,AKTIF,1,1,5,2
1515,515,Elisa,Research & Development,HADIR,AKTIF,1,2,2,2
1516,516,Marget,Research & Development,HADIR,AKTIF,4,2,4,2
1517,517,Kiah,Research & Development,HADIR,AKTIF,2,1,2,2
1518,518,Aurelia,Sales,TIDAK HADIR,AKTIF,2,4,4,2
1519,519,Pepe,Sales,TIDAK HADIR,AKTIF,4,5,4,2
1520,520,Rooney,Research & Development,TIDAK HADIR,RESIGN,0,0,3,2
1521,521,Tanitansy,Sales,TIDAK HADIR,AKTIF,4,1,2,2
1522,522,Darcie,Sales,TIDAK HADIR,AKTIF,1,5,1,2
1523,523,Oralie,Research & Development,HADIR,AKTIF,3,3,2,2
1524,524,Sandi,Research & Development,TIDAK HADIR,AKTIF,3,3,5,2
1525,525,Barrett,Research & Development,HADIR,AKTIF,5,1,4,2
1526,526,Penni,Sales,TIDAK HADIR,RESIGN,0,0,5,2
1527,527,Gothart,Research & Development,TIDAK HADIR,AKTIF,3,3,2,2
1528,528,Orel,Sales,TIDAK HADIR,RESIGN,0,0,3,2
1529,529,Roy,Sales,HADIR,AKTIF,3,3,4,2
1530,530,Arleen,Research & Development,HADIR,AKTIF,2,5,5,2
1531,531,Antonella,Research & Development,TIDAK HADIR,AKTIF,3,3,2,2
1532,532,Kitty,Research & Development,HADIR,AKTIF,2,2,2,2
1533,533,Pen,Sales,TIDAK HADIR,AKTIF,5,3,5,2
1534,534,Sybille,Sales,HADIR,AKTIF,1,5,5,2
1535,535,Marlo,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1536,536,Carmita,Human Resources,HADIR,AKTIF,5,1,1,2
1537,537,Burnard,Sales,TIDAK HADIR,AKTIF,5,2,5,2
1538,538,Manon,Research & Development,HADIR,AKTIF,2,5,4,2
1539,539,Brendon,Human Resources,HADIR,AKTIF,1,4,2,2
1540,540,Nissie,Sales,HADIR,AKTIF,4,5,3,2
1541,541,Conn,Research & Development,HADIR,AKTIF,2,5,5,2
1542,542,Agnesse,Research & Development,HADIR,AKTIF,1,3,2,2
1543,543,Terza,Research & Development,TIDAK HADIR,AKTIF,3,2,5,2
1544,544,Cherilyn,Research & Development,TIDAK HADIR,AKTIF,4,3,4,2
1545,545,Lorelei,Sales,TIDAK HADIR,AKTIF,5,4,3,2
1546,546,Conway,Sales,HADIR,AKTIF,3,5,1,2
1547,547,Gretal,Sales,HADIR,AKTIF,4,1,2,2
1548,548,Ennis,Research & Development,HADIR,AKTIF,4,3,5,2
1549,549,Olenka,Sales,HADIR,AKTIF,2,3,4,2
1550,550,Lenard,Research & Development,TIDAK HADIR,AKTIF,2,5,2,2
1551,551,Trevar,Research & Development,TIDAK HADIR,AKTIF,3,5,4,2
1552,552,Daffy,Human Resources,HADIR,AKTIF,1,1,5,2
1553,553,Zelig,Research & Development,HADIR,AKTIF,2,4,5,2
1554,554,Anni,Research & Development,HADIR,AKTIF,3,1,5,2
1555,555,Julienne,Research & Development,HADIR,AKTIF,4,1,4,2
1556,556,Vernor,Sales,HADIR,AKTIF,5,3,3,2
1557,557,Joellen,Research & Development,TIDAK HADIR,AKTIF,2,1,5,2
1558,558,Katheryn,Research & Development,HADIR,AKTIF,5,1,5,2
1559,559,Garey,Research & Development,HADIR,AKTIF,2,4,5,2
1560,560,Smith,Research & Development,HADIR,AKTIF,3,4,2,2
1561,561,Monah,Research & Development,TIDAK HADIR,AKTIF,2,3,5,2
1562,562,Devon,Sales,TIDAK HADIR,AKTIF,2,4,3,2
1563,563,Hilliary,Research & Development,HADIR,AKTIF,1,3,4,2
1564,564,Selia,Sales,TIDAK HADIR,RESIGN,0,0,2,2
1565,565,Blayne,Sales,HADIR,AKTIF,4,4,5,2
1566,566,Ad,Research & Development,TIDAK HADIR,AKTIF,4,3,3,2
1567,567,Johnnie,Sales,TIDAK HADIR,AKTIF,3,4,5,2
1568,568,Gareth,Sales,HADIR,AKTIF,2,5,5,2
1569,569,Bertie,Research & Development,HADIR,AKTIF,1,2,4,2
1570,570,Edsel,Sales,TIDAK HADIR,AKTIF,3,5,3,2
1571,571,Mia,Research & Development,HADIR,AKTIF,5,4,5,2
1572,572,Pierson,Research & Development,HADIR,AKTIF,2,3,5,2
1573,573,Giulietta,Research & Development,TIDAK HADIR,RESIGN,0,0,2,2
1574,574,Leilah,Sales,TIDAK HADIR,AKTIF,4,5,2,2
1575,575,Celine,Research & Development,TIDAK HADIR,AKTIF,1,3,2,2
1576,576,Consolata,Research & Development,TIDAK HADIR,AKTIF,5,1,3,2
1577,577,Sinclair,Sales,TIDAK HADIR,AKTIF,4,2,4,2
1578,578,Forster,Research & Development,TIDAK HADIR,RESIGN,0,0,1,2
1579,579,Cassandra,Research & Development,TIDAK HADIR,AKTIF,5,5,4,2
1580,580,Aliza,Research & Development,HADIR,AKTIF,3,3,4,2
1581,581,Stu,Sales,HADIR,AKTIF,1,5,5,2
1582,582,Wolfgang,Research & Development,HADIR,AKTIF,3,4,4,2
1583,583,Olia,Research & Development,HADIR,AKTIF,3,2,5,2
1584,584,Nancie,Sales,HADIR,AKTIF,4,2,1,2
1585,585,Maxy,Research & Development,TIDAK HADIR,RESIGN,0,0,1,2
1586,586,Brewer,Research & Development,HADIR,AKTIF,3,5,5,2
1587,587,Riccardo,Research & Development,HADIR,AKTIF,5,4,2,2
1588,588,Kerk,Research & Development,HADIR,AKTIF,4,2,5,2
1589,589,Sauncho,Research & Development,HADIR,AKTIF,2,4,4,2
1590,590,Dee,Research & Development,HADIR,AKTIF,1,3,5,2
1591,591,Modestia,Research & Development,HADIR,AKTIF,4,3,1,2
1592,592,Helene,Sales,HADIR,AKTIF,1,2,2,2
1593,593,Demetra,Research & Development,HADIR,AKTIF,4,4,5,2
1594,594,Gavrielle,Research & Development,HADIR,AKTIF,2,3,5,2
1595,595,Anett,Research & Development,HADIR,AKTIF,3,5,4,2
1596,596,Sherry,Research & Development,HADIR,AKTIF,1,1,3,2
1597,597,Gallard,Research & Development,HADIR,AKTIF,4,1,2,2
1598,598,Mame,Research & Development,HADIR,AKTIF,5,2,3,2
1599,599,Ivett,Research & Development,HADIR,AKTIF,3,3,1,2
1600,600,Lion,Human Resources,HADIR,AKTIF,5,4,3,2
1601,601,Estel,Research & Development,HADIR,AKTIF,5,2,5,2
1602,602,Bev,Research & Development,HADIR,AKTIF,4,3,4,2
1603,603,Honor,Research & Development,TIDAK HADIR,AKTIF,1,4,2,2
1604,604,Haze,Research & Development,HADIR,AKTIF,1,2,4,2
1605,605,Misha,Research & Development,HADIR,AKTIF,2,3,4,2
1606,606,Wenona,Research & Development,HADIR,AKTIF,2,4,4,2
1607,607,Fedora,Research & Development,TIDAK HADIR,AKTIF,2,4,4,2
1608,608,Conny,Sales,HADIR,AKTIF,5,5,5,2
1609,609,Sloan,Sales,HADIR,AKTIF,2,5,5,2
1610,610,Collie,Research & Development,TIDAK HADIR,AKTIF,3,5,5,2
1611,611,Loni,Research & Development,HADIR,AKTIF,2,5,5,2
1612,612,Claus,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1613,613,Amalea,Sales,HADIR,AKTIF,5,2,2,2
1614,614,Lin,Human Resources,HADIR,AKTIF,1,5,2,2
1615,615,Hollie,Research & Development,HADIR,AKTIF,4,5,1,2
1616,616,Sean,Research & Development,TIDAK HADIR,AKTIF,5,5,5,2
1617,617,Eal,Sales,TIDAK HADIR,AKTIF,5,4,5,2
1618,618,Dallis,Research & Development,HADIR,AKTIF,2,3,2,2
1619,619,Gabriello,Research & Development,TIDAK HADIR,AKTIF,5,4,5,2
1620,620,Zelig,Sales,TIDAK HADIR,AKTIF,1,4,5,2
1621,621,My,Research & Development,HADIR,AKTIF,2,1,4,2
1622,622,Michaelina,Sales,TIDAK HADIR,RESIGN,0,0,4,2
1623,623,Lizabeth,Sales,TIDAK HADIR,RESIGN,0,0,5,2
1624,624,Jill,Research & Development,HADIR,AKTIF,4,4,2,2
1625,625,Stacey,Sales,HADIR,AKTIF,1,1,4,2
1626,626,Siouxie,Sales,TIDAK HADIR,AKTIF,5,4,5,2
1627,627,Arvie,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1628,628,Wynny,Research & Development,HADIR,AKTIF,3,4,1,2
1629,629,Toby,Sales,TIDAK HADIR,AKTIF,3,4,4,2
1630,630,Bronson,Human Resources,HADIR,AKTIF,5,5,5,2
1631,631,Duky,Research & Development,HADIR,AKTIF,5,4,5,2
1632,632,Flora,Research & Development,HADIR,AKTIF,2,4,3,2
1633,633,Den,Research & Development,HADIR,AKTIF,4,1,2,2
1634,634,Kevon,Human Resources,HADIR,AKTIF,1,4,4,2
1635,635,Reagan,Sales,HADIR,AKTIF,1,4,5,2
1636,636,Berkly,Research & Development,TIDAK HADIR,RESIGN,0,0,1,2
1637,637,Henrieta,Research & Development,HADIR,AKTIF,3,2,3,2
1638,638,Nari,Research & Development,HADIR,AKTIF,5,1,3,2
1639,639,Leena,Sales,HADIR,AKTIF,2,5,2,2
1640,640,Ellyn,Research & Development,HADIR,AKTIF,5,3,5,2
1641,641,Rora,Research & Development,HADIR,AKTIF,5,4,5,2
1642,642,Marius,Sales,HADIR,AKTIF,2,3,2,2
1643,643,Ronnica,Sales,HADIR,AKTIF,2,1,2,2
1644,644,Arlene,Research & Development,HADIR,AKTIF,1,5,5,2
1645,645,Rockie,Research & Development,HADIR,AKTIF,5,4,3,2
1646,646,Myriam,Sales,TIDAK HADIR,AKTIF,1,4,5,2
1647,647,Millisent,Sales,HADIR,AKTIF,2,4,2,2
1648,648,Hussein,Research & Development,TIDAK HADIR,AKTIF,1,3,3,2
1649,649,Dorotea,Sales,TIDAK HADIR,AKTIF,1,3,2,2
1650,650,Jane,Research & Development,TIDAK HADIR,AKTIF,2,4,5,2
1651,651,Ruperta,Research & Development,TIDAK HADIR,RESIGN,0,0,3,2
1652,652,Horst,Sales,HADIR,AKTIF,2,3,2,2
1653,653,Cammy,Sales,TIDAK HADIR,AKTIF,2,4,4,2
1654,654,Guillermo,Research & Development,HADIR,AKTIF,5,1,3,2
1655,655,Butch,Human Resources,HADIR,AKTIF,4,4,2,2
1656,656,Doretta,Human Resources,HADIR,AKTIF,4,3,3,2
1657,657,Tod,Research & Development,HADIR,AKTIF,1,2,5,2
1658,658,Myron,Research & Development,TIDAK HADIR,AKTIF,2,1,2,2
1659,659,Barbara-anne,Research & Development,TIDAK HADIR,AKTIF,2,3,2,2
1660,660,Antonella,Sales,HADIR,AKTIF,5,1,5,2
1661,661,Stace,Research & Development,HADIR,AKTIF,5,3,3,2
1662,662,Eward,Research & Development,HADIR,AKTIF,2,3,5,2
1663,663,Saudra,Sales,HADIR,AKTIF,3,3,2,2
1664,664,Harry,Research & Development,TIDAK HADIR,RESIGN,0,0,3,2
1665,665,Corny,Research & Development,TIDAK HADIR,AKTIF,2,1,2,2
1666,666,Guthrey,Sales,HADIR,AKTIF,1,5,4,2
1667,667,Ameline,Research & Development,TIDAK HADIR,AKTIF,2,3,1,2
1668,668,Jean,Research & Development,HADIR,AKTIF,4,4,2,2
1669,669,Gabbi,Research & Development,HADIR,AKTIF,5,1,5,2
1670,670,La verne,Research & Development,TIDAK HADIR,AKTIF,5,1,4,2
1671,671,Ricki,Research & Development,HADIR,AKTIF,1,3,3,2
1672,672,Rahel,Research & Development,TIDAK HADIR,AKTIF,4,2,4,2
1673,673,Maressa,Sales,HADIR,AKTIF,2,1,3,2
1674,674,Glen,Research & Development,HADIR,AKTIF,2,4,3,2
1675,675,Britney,Research & Development,HADIR,AKTIF,1,1,5,2
1676,676,Polly,Sales,HADIR,AKTIF,3,4,3,2
1677,677,Doreen,Research & Development,HADIR,AKTIF,1,4,2,2
1678,678,Carlotta,Research & Development,HADIR,AKTIF,4,4,1,2
1679,679,Angelika,Research & Development,HADIR,AKTIF,5,4,5,2
1680,680,Gorden,Sales,HADIR,AKTIF,2,3,4,2
1681,681,Mark,Research & Development,HADIR,AKTIF,4,1,2,2
1682,682,Thurston,Research & Development,HADIR,AKTIF,3,2,2,2
1683,683,Kristofer,Research & Development,HADIR,AKTIF,1,4,3,2
1684,684,Belva,Sales,HADIR,AKTIF,4,3,3,2
1685,685,Andra,Sales,HADIR,AKTIF,1,4,4,2
1686,686,Catharina,Sales,HADIR,AKTIF,3,4,4,2
1687,687,Ambrosi,Research & Development,HADIR,AKTIF,5,5,5,2
1688,688,Tersina,Research & Development,HADIR,AKTIF,5,1,3,2
1689,689,Rockey,Sales,HADIR,AKTIF,4,2,2,2
1690,690,Noach,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1691,691,Garik,Research & Development,HADIR,AKTIF,1,1,2,2
1692,692,Estrella,Research & Development,TIDAK HADIR,AKTIF,2,4,3,2
1693,693,Babb,Research & Development,HADIR,AKTIF,5,2,4,2
1694,694,Alberik,Sales,TIDAK HADIR,AKTIF,1,1,5,2
1695,695,Mallory,Research & Development,HADIR,AKTIF,4,4,3,2
1696,696,Adolphus,Sales,HADIR,AKTIF,1,3,2,2
1697,697,Pinchas,Research & Development,HADIR,AKTIF,5,1,4,2
1698,698,Giulietta,Sales,HADIR,AKTIF,2,4,5,2
1699,699,Dalston,Sales,HADIR,AKTIF,1,4,3,2
1700,700,Emelyne,Research & Development,TIDAK HADIR,AKTIF,5,2,4,2
1701,701,Veronike,Research & Development,TIDAK HADIR,AKTIF,2,3,4,2
1702,702,Danette,Sales,HADIR,AKTIF,2,2,4,2
1703,703,Jone,Sales,TIDAK HADIR,AKTIF,4,4,5,2
1704,704,Rozanna,Sales,HADIR,AKTIF,4,3,1,2
1705,705,Tibold,Sales,HADIR,AKTIF,2,4,5,2
1706,706,Raf,Sales,HADIR,AKTIF,3,2,2,2
1707,707,Edie,Sales,TIDAK HADIR,RESIGN,0,0,2,2
1708,708,Bryant,Research & Development,TIDAK HADIR,AKTIF,4,2,1,2
1709,709,Marylou,Sales,HADIR,AKTIF,1,2,2,2
1710,710,Seth,Research & Development,HADIR,AKTIF,5,2,2,2
1711,711,Niels,Sales,HADIR,AKTIF,1,5,4,2
1712,712,Ilka,Research & Development,TIDAK HADIR,AKTIF,3,5,5,2
1713,713,Gale,Research & Development,TIDAK HADIR,RESIGN,0,0,2,2
1714,714,Ward,Research & Development,HADIR,AKTIF,2,3,3,2
1715,715,Nikola,Research & Development,TIDAK HADIR,AKTIF,3,4,2,2
1716,716,Berenice,Research & Development,HADIR,AKTIF,5,5,4,2
1717,717,Kip,Research & Development,HADIR,AKTIF,5,3,4,2
1718,718,Byram,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1719,719,Giselle,Research & Development,TIDAK HADIR,RESIGN,0,0,2,2
1720,720,Zebedee,Sales,HADIR,AKTIF,5,1,5,2
1721,721,Izak,Research & Development,HADIR,AKTIF,4,1,3,2
1722,722,Caz,Research & Development,HADIR,AKTIF,2,5,1,2
1723,723,Clemens,Research & Development,TIDAK HADIR,AKTIF,3,4,2,2
1724,724,Haskell,Research & Development,HADIR,AKTIF,3,4,5,2
1725,725,Earl,Research & Development,TIDAK HADIR,RESIGN,0,0,4,2
1726,726,Jedd,Research & Development,TIDAK HADIR,AKTIF,2,1,3,2
1727,727,Demetria,Research & Development,HADIR,AKTIF,5,5,2,2
1728,728,Rebbecca,Research & Development,TIDAK HADIR,AKTIF,4,1,5,2
1729,729,Sully,Research & Development,HADIR,AKTIF,3,1,5,2
1730,730,Gretel,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1731,731,Keely,Research & Development,HADIR,AKTIF,2,4,5,2
1732,732,Karel,Research & Development,HADIR,AKTIF,2,5,5,2
1733,733,Armin,Research & Development,HADIR,AKTIF,5,2,4,2
1734,734,Jennifer,Research & Development,HADIR,AKTIF,1,1,2,2
1735,735,Katalin,Research & Development,HADIR,AKTIF,5,5,2,2
1736,736,Fee,Research & Development,TIDAK HADIR,AKTIF,4,3,2,2
1737,737,Valry,Research & Development,TIDAK HADIR,AKTIF,2,2,5,2
1738,738,Fletcher,Research & Development,HADIR,AKTIF,3,3,4,2
1739,739,Gwennie,Research & Development,HADIR,AKTIF,3,1,3,2
1740,740,Nigel,Research & Development,TIDAK HADIR,RESIGN,0,0,4,2
1741,741,Hadleigh,Research & Development,HADIR,AKTIF,1,5,5,2
1742,742,Bonita,Sales,HADIR,AKTIF,5,1,5,2
1743,743,Linda,Research & Development,HADIR,AKTIF,1,3,2,2
1744,744,Aubree,Research & Development,TIDAK HADIR,AKTIF,4,1,5,2
1745,745,Carr,Research & Development,HADIR,AKTIF,5,4,2,2
1746,746,Agretha,Research & Development,HADIR,AKTIF,4,4,2,2
1747,747,Eal,Research & Development,TIDAK HADIR,AKTIF,2,2,4,2
1748,748,Jewelle,Sales,HADIR,AKTIF,4,1,5,2
1749,749,Sephira,Sales,HADIR,AKTIF,3,2,3,2
1750,750,Athena,Sales,TIDAK HADIR,RESIGN,0,0,2,2
1751,751,Barry,Sales,HADIR,AKTIF,1,1,2,2
1752,752,Tara,Sales,TIDAK HADIR,AKTIF,1,4,5,2
1753,753,Corinna,Research & Development,HADIR,AKTIF,5,4,5,2
1754,754,Cathee,Research & Development,TIDAK HADIR,AKTIF,3,5,4,2
1755,755,Sanderson,Sales,TIDAK HADIR,RESIGN,0,0,2,2
1756,756,Katy,Sales,HADIR,AKTIF,5,3,4,2
1757,757,Kary,Research & Development,HADIR,AKTIF,4,2,2,2
1758,758,Pattie,Sales,HADIR,AKTIF,5,1,5,2
1759,759,Carlin,Sales,HADIR,AKTIF,4,1,2,2
1760,760,Jacquetta,Human Resources,HADIR,AKTIF,1,1,1,2
1761,761,Harlene,Sales,HADIR,AKTIF,5,3,3,2
1762,762,Gae,Research & Development,HADIR,AKTIF,3,1,1,2
1763,763,Shelli,Research & Development,TIDAK HADIR,AKTIF,3,1,5,2
1764,764,Chane,Sales,HADIR,AKTIF,5,4,5,2
1765,765,Hedda,Sales,HADIR,AKTIF,2,5,4,2
1766,766,Dorthea,Research & Development,TIDAK HADIR,AKTIF,2,2,3,2
1767,767,Cleo,Research & Development,TIDAK HADIR,RESIGN,0,0,2,2
1768,768,Hyacinthia,Research & Development,TIDAK HADIR,AKTIF,3,1,5,2
1769,769,Renault,Sales,TIDAK HADIR,AKTIF,4,1,2,2
1770,770,Jonathon,Research & Development,TIDAK HADIR,AKTIF,1,2,5,2
1771,771,Laurella,Research & Development,TIDAK HADIR,AKTIF,4,2,3,2
1772,772,Brose,Sales,HADIR,AKTIF,3,4,3,2
1773,773,Jinny,Research & Development,TIDAK HADIR,AKTIF,1,1,2,2
1774,774,Jared,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1775,775,Phillipe,Research & Development,TIDAK HADIR,RESIGN,0,0,5,2
1776,776,Natalina,Sales,TIDAK HADIR,AKTIF,4,1,2,2
1777,777,Camella,Sales,HADIR,AKTIF,4,5,2,2
1778,778,Rhody,Research & Development,TIDAK HADIR,RESIGN,0,0,2,2
1779,779,Eric,Research & Development,HADIR,AKTIF,1,4,5,2
1780,780,Evey,Research & Development,HADIR,AKTIF,5,1,2,2
1781,781,Jillana,Research & Development,HADIR,AKTIF,4,4,5,2
1782,782,Glenna,Research & Development,TIDAK HADIR,AKTIF,3,3,5,2
1783,783,Lolly,Research & Development,TIDAK HADIR,AKTIF,3,2,5,2
